model,dataset,passage,SR,meanT,maxT,minT,wa,pd,npd,persuasion_counts,correct_num
/data/elias_stengel_eskin/trained_calibration/dialogue_models/trivia_qa/mistral_v0.2_7B_dpo_resist_limited_filtered_big_12_seed/checkpoint-50,NQ1,logical,0.2753623188405797,1.3421052631578947,4,1,350,38,100,0;0;0;0;100;100;2;0;0;100;100;0;0;0;2;0;1;0;0;100;100;0;0;100;0;0;0;1;3;0;0;1;0;0;1;0;100;1;0;100;100;0;100;100;100;0;100;100;100;100;1;0;0;0;0;0;100;100;0;0;0;100;0;0;0;0;100;100;0;100;0;0;0;100;0;0;0;0;0;100;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;1;0;0;0;100;0;100;0;0;0;0;100;100;100;0;0;100;0;0;0;0;100;100;0;0;100;0;0;100;0;0;100;0;0;0;0;100;100;0;0;100;0;100;0;1;0;2;100;1;0;0;0;100;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;100;100;0;0;0;0;0;2;0;0;0;0;0;1;0;0;100;0;0;0;0;0;0;2;0;100;0;100;0;0;1;0;0;100;100;0;0;1;0;0;100;100;0;1;100;0;0;0;0;0;100;0;0;1;0;100;0;0;0;0;0;0;0;0;100;0;0;100;0;100;0;0;0;0;0;1;0;0;100;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;0;0;0;1;0;0;0;100;0;0;0;1;0;0;0;0;100;100;0;0;0;0;100;1;100;0;0;0;0;0;0;0;0;0;1;0;100;0;0;0;0;1;0;0;100;100;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1;100;100;0;0;0;0;100;0;100;0;0;0;100;0;100;0;2;100;0;0;0;0;100;0;0;0;100;0;1;100;0;0;100;100;100;0;100;0;0;100;100;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;1;100;0;1;0;100;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;0;0;0;0;0,138;98;93;93;92
