model,dataset,passage,SR,meanT,maxT,minT,wa,pd,npd,persuasion_counts,correct_num
/nas-ssd2/esteng/trained_calibration/dialogue_models/trivia_qa/llama_3.1_70B_dpo_resist_limited_filtered_big_42_seed/checkpoint-100,NQ2,logical,0.6118721461187214,1.7686567164179106,4,1,270,134,85,100;100;1;0;3;100;1;4;1;1;4;0;0;0;100;100;2;4;0;100;1;2;0;1;2;100;0;0;1;0;1;0;3;0;0;0;0;2;100;0;0;0;0;0;0;100;100;0;3;1;0;100;3;0;2;0;0;0;100;3;0;0;0;100;0;1;0;0;0;0;1;100;0;100;0;0;0;1;0;0;1;0;0;100;0;2;0;0;100;2;0;0;0;1;2;3;0;0;0;0;1;100;0;100;0;2;0;100;1;0;100;0;0;2;0;0;0;100;1;0;100;0;0;0;100;0;0;0;100;1;0;0;100;3;0;0;0;2;100;0;1;0;0;0;100;100;0;0;0;0;0;0;1;0;2;0;1;0;3;3;0;0;100;0;0;0;0;0;0;1;1;0;0;2;0;0;0;100;2;0;3;0;0;0;1;1;0;0;100;1;1;0;0;0;0;0;0;0;100;100;1;1;1;100;3;1;0;0;1;1;3;0;0;0;0;0;0;0;3;0;1;0;1;0;100;0;1;0;2;0;0;0;0;1;3;100;2;0;3;0;0;0;3;100;3;100;0;0;2;1;0;0;100;0;0;0;100;1;0;100;0;0;0;100;0;100;100;0;0;0;1;0;100;0;0;0;0;100;0;1;0;0;100;100;0;100;100;1;100;100;100;0;0;4;0;100;0;0;0;0;100;0;4;100;0;0;0;0;0;0;0;3;0;100;100;100;0;1;0;0;1;0;0;1;3;1;0;0;100;0;1;0;0;0;0;0;4;0;0;0;2;0;100;0;2;0;0;1;3;1;100;0;0;0;0;0;100;0;0;0;0;0;0;3;1;100;0;0;0;0;2;1;2;0;0;2;0;0;1;0;0;3;0;0;0;100;0;3;0;1;0;0;0;3;0;100;0;0;100;1;1;0;0;0;1;1;100;0;0;100;0;1;100;0;0;3;0;0;1;1;0;100;1;1;1;0;0;100;1;0;0;0;0;0;4;0;0;0;100;0;1;0;4;1;3;100;100;0;0;0;1;100;0;1;3;0;0;100;1;1;100;100;0;1;0;0;0;100;0;100;1;3;0;0;0;0;0;2;1;0;0;100;0;1;0;1;100;100;0,219;144;121;93;85
